filename	ID_gesture	t0	t1	size.rh	size.lh	size	traj.rh	traj.lh	traj	ampl_y.rh	ampl_y.lh	ampl_y	ampl_x.rh	ampl_x.lh	ampl_x	peak_velo.rh	peak_velo.lh	peak_velo	apex.rh	apex.lh	ID_phrase	nonref	icon	metaph	deixis	conv	hand	phrase_position	item	gender	language	condition	ID_participant	ID_partner	ID_interaction
antwerp2a_run2	sem_18	60415	61383	0.002	0.013	0.013	0.067	0.632	0.632	0.301	0.568	0.568	0.271	0.17	0.17	0.126	1.156	1.156	61360	60800	phrase_5	no	no	yes	no	no	left	no	lake	f	dutch	L1-L1	antwerp2a	antwerp2b	2
antwerp2a_run2	sem_19	65830	67528	0.003	0	0	0.329	0.04	0.04	0.344	0.333	0.333	0.258	0.197	0.197	0.464	0.102	0.102	65840	66840	phrase_6	no	yes	no	no	no	left	no	lake	f	dutch	L1-L1	antwerp2a	antwerp2b	2
antwerp2a_run2	sem_2	16188	16649	0	0.001	0.001	0.004	0.067	0.067	0.321	0.346	0.346	0.194	0.167	0.167	0.022	0.19	0.19	16640	16200	phrase_2	no	no	no	abstract	no	left	first	lake	f	dutch	L1-L1	antwerp2a	antwerp2b	2
antwerp2a_run2	sem_20	75622	77181	0.003	0.012	0.012	0.156	0.411	0.411	0.362	0.737	0.737	0.239	0.176	0.176	0.341	1.28	1.28	76760	77080	phrase_7	no	no	no	abstract	no	left	first	lake	f	dutch	L1-L1	antwerp2a	antwerp2b	2
antwerp2a_run2	sem_21	77181	78452	0.001	0.019	0.019	0.066	0.408	0.408	0.351	0.705	0.705	0.218	0.195	0.195	0.314	1.291	1.291	77640	77200	phrase_7	no	no	no	no	yes	left	last	lake	f	dutch	L1-L1	antwerp2a	antwerp2b	2
antwerp2a_run2	sem_3	16649	18511	0.003	0.011	0.011	0.212	0.356	0.356	0.354	0.503	0.503	0.193	0.138	0.138	0.214	0.659	0.659	17560	18480	phrase_2	no	no	no	abstract	no	left	last	lake	f	dutch	L1-L1	antwerp2a	antwerp2b	2
antwerp2a_run2	sem_4	30962	33138	0.02	0.003	0.003	0.771	0.205	0.205	0.452	0.386	0.386	0.167	0.155	0.155	0.679	0.175	0.175	32440	33120	phrase_3	no	yes	no	abstract	no	left	first	lake	f	dutch	L1-L1	antwerp2a	antwerp2b	2
antwerp2a_run2	sem_5	33138	34905	0.008	0.008	0.008	0.311	0.302	0.302	0.419	0.476	0.476	0.155	0.154	0.154	0.446	0.455	0.455	33400	34760	phrase_3	no	yes	no	abstract	no	left	middle	lake	f	dutch	L1-L1	antwerp2a	antwerp2b	2
antwerp2a_run2	sem_6	34905	36106	0.015	0.03	0.03	0.335	0.532	0.532	0.418	0.556	0.556	0.195	0.153	0.153	0.594	0.594	0.594	35640	34920	phrase_3	no	yes	no	abstract	no	left	middle	lake	f	dutch	L1-L1	antwerp2a	antwerp2b	2
antwerp2a_run2	sem_7	36106	37603	0.003	0.018	0.018	0.135	0.35	0.35	0.367	0.493	0.493	0.193	0.14	0.14	0.282	0.47	0.47	36480	37600	phrase_3	yes	no	no	no	no	left	middle	lake	f	dutch	L1-L1	antwerp2a	antwerp2b	2
antwerp2a_run2	sem_8	37603	38574	0.002	0.001	0.001	0.122	0.069	0.069	0.381	0.366	0.366	0.125	0.171	0.171	0.288	0.184	0.184	38000	38560	phrase_3	no	yes	no	abstract	no	left	last	lake	f	dutch	L1-L1	antwerp2a	antwerp2b	2
antwerp2a_run2	sem_9	40436	41085	0	0.001	0.001	0.042	0.051	0.051	0.419	0.441	0.441	0.052	0.159	0.159	0.119	0.674	0.674	40920	41000	phrase_4	no	no	no	abstract	no	left	first	lake	f	dutch	L1-L1	antwerp2a	antwerp2b	2
antwerp2b_run1	sem_1	2819	3963	0.014	0.001	0.014	0.336	0.058	0.336	0.962	-0.11	0.962	0.239	0.077	0.239	0.608	0.076	0.608	3520	3280	phrase_1	no	no	no	abstract	no	right	no	forest	m	dutch	L1-L1	antwerp2b	antwerp2a	1
antwerp2b_run1	sem_10	50888	52340	0.015	0	0.015	0.248	0.004	0.248	0.815	-0.148	0.815	0.201	0.065	0.201	0.306	0.009	0.306	51320	51160	phrase_5	no	no	no	abstract	no	right	first	forest	m	dutch	L1-L1	antwerp2b	antwerp2a	1
antwerp2b_run1	sem_11	52340	56407	0.053	0.001	0.053	0.633	0.058	0.633	0.668	-0.115	0.668	0.096	0.067	0.096	0.796	0.132	0.796	52360	52840	phrase_5	no	no	yes	abstract	no	right	last	forest	m	dutch	L1-L1	antwerp2b	antwerp2a	1
antwerp2b_run1	sem_12	76272	86817	0.005	0.003	0.005	0.21	0.17	0.21	0.11	-0.017	0.11	0.208	0.048	0.208	0.157	0.142	0.157	80920	76280	phrase_6	yes	no	no	no	no	both	no	forest	m	dutch	L1-L1	antwerp2b	antwerp2a	1
antwerp2b_run1	sem_2	3963	5877	0.011	0	0.011	0.248	0.021	0.248	0.952	-0.107	0.952	0.286	0.043	0.286	0.232	0.039	0.232	4880	4000	phrase_1	yes	no	no	no	no	right	middle	forest	m	dutch	L1-L1	antwerp2b	antwerp2a	1
antwerp2b_run1	sem_3	5877	6493	0.009	0	0.009	0.148	0.005	0.148	0.965	-0.103	0.965	0.267	0.043	0.267	0.368	0.013	0.368	5880	5880	phrase_1	no	no	yes	no	no	right	last	forest	m	dutch	L1-L1	antwerp2b	antwerp2a	1
antwerp2b_run1	sem_4	19654	21689	0.092	0.001	0.092	0.597	0.082	0.597	0.522	-0.091	0.522	0.376	0.059	0.376	0.837	0.119	0.837	20520	19680	phrase_2	yes	no	no	no	no	right	no	forest	m	dutch	L1-L1	antwerp2b	antwerp2a	1
antwerp2b_run1	sem_5	26382	27746	0.184	0	0	0.816	0.024	0.024	0.853	-0.134	-0.134	0.365	0.067	0.067	1.341	0.055	0.055	27000	27200	phrase_3	no	yes	no	no	no	left	no	forest	m	dutch	L1-L1	antwerp2b	antwerp2a	1
antwerp2b_run1	sem_6	44283	45410	0.103	0	0.103	0.494	0.006	0.494	0.789	-0.149	0.789	0.164	0.066	0.164	1.044	0.016	1.044	45400	44640	phrase_4	no	no	no	abstract	no	right	first	forest	m	dutch	L1-L1	antwerp2b	antwerp2a	1
antwerp2b_run1	sem_7	45410	46500	0.001	0	0.001	0.076	0.003	0.076	0.806	-0.15	0.806	0.164	0.065	0.164	0.108	0.008	0.108	45480	46160	phrase_4	no	yes	no	no	no	right	middle	forest	m	dutch	L1-L1	antwerp2b	antwerp2a	1
antwerp2b_run1	sem_8	46500	48094	0	0	0	0.043	0.001	0.043	0.795	-0.152	0.795	0.123	0.066	0.123	0.069	0.007	0.069	46840	48080	phrase_4	yes	no	no	no	no	right	middle	forest	m	dutch	L1-L1	antwerp2b	antwerp2a	1
antwerp2b_run1	sem_9	48094	49869	0.037	0	0.037	0.753	0.002	0.753	0.784	-0.153	0.784	0.165	0.066	0.165	1.594	0.008	1.594	48360	48320	phrase_4	no	yes	no	abstract	no	right	last	forest	m	dutch	L1-L1	antwerp2b	antwerp2a	1
antwerp2b_run2	sem_1	5329	7056	0.088	0.047	0.088	0.773	0.565	0.773	0.731	0.772	0.772	0.466	0.178	0.466	0.739	0.531	0.739	6320	7040	phrase_1	no	yes	no	no	no	both	no	playground	m	dutch	L1-L1	antwerp2b	antwerp2a	2
antwerp2b_run2	sem_10	16224	17750	0.003	0.013	0.013	0.166	0.251	0.251	0.991	0.678	0.991	0.255	0.126	0.255	0.202	0.32	0.32	16800	16240	phrase_1	yes	no	no	no	no	both	middle	playground	m	dutch	L1-L1	antwerp2b	antwerp2a	2
antwerp2b_run2	sem_11	17750	19039	0.009	0	0.009	0.207	0.034	0.207	1.014	0.62	1.014	0.35	0.05	0.35	0.293	0.049	0.293	18360	18960	phrase_1	no	no	yes	no	no	right	last	playground	m	dutch	L1-L1	antwerp2b	antwerp2a	2
antwerp2b_run2	sem_12	21522	23658	0.018	0.043	0.018	0.377	0.449	0.377	0.798	0.697	0.798	0.225	0.155	0.225	0.589	0.603	0.589	21600	23640	phrase_2	no	no	no	no	yes	right	first	playground	m	dutch	L1-L1	antwerp2b	antwerp2a	2
antwerp2b_run2	sem_13	23658	25342	0.001	0.004	0.001	0.045	0.151	0.045	0.58	0.656	0.58	0.239	0.156	0.239	0.064	0.315	0.064	24280	23720	phrase_2	no	no	yes	no	no	right	middle	playground	m	dutch	L1-L1	antwerp2b	antwerp2a	2
antwerp2b_run2	sem_14	25342	26500	0	0	0	0.047	0.029	0.047	0.547	0.649	0.547	0.238	0.122	0.238	0.091	0.056	0.091	25360	25960	phrase_2	no	yes	no	no	no	right	middle	playground	m	dutch	L1-L1	antwerp2b	antwerp2a	2
antwerp2b_run2	sem_15	26500	26795	0	0	0	0.003	0.005	0.003	0.528	0.643	0.528	0.23	0.117	0.23	0.03	0.032	0.03	26760	26520	phrase_2	yes	no	no	no	no	right	middle	playground	m	dutch	L1-L1	antwerp2b	antwerp2a	2
antwerp2b_run2	sem_16	26795	27340	0.001	0.001	0.001	0.073	0.068	0.073	0.55	0.661	0.55	0.254	0.114	0.254	0.239	0.223	0.239	27320	26800	phrase_2	yes	no	no	no	no	right	last	playground	m	dutch	L1-L1	antwerp2b	antwerp2a	2
antwerp2b_run2	sem_17	50545	52911	0.065	0.008	0.065	0.883	0.496	0.883	0.979	0.494	0.979	0.283	0.146	0.283	1.19	0.614	1.19	50880	52800	phrase_3	no	yes	no	concrete	no	right	no	playground	m	dutch	L1-L1	antwerp2b	antwerp2a	2
antwerp2b_run2	sem_2	7056	8934	0.019	0.009	0.019	0.393	0.26	0.393	0.607	0.67	0.67	0.32	0.191	0.32	0.503	0.281	0.503	7440	7120	phrase_1	no	yes	no	no	no	both	middle	playground	m	dutch	L1-L1	antwerp2b	antwerp2a	2
antwerp2b_run2	sem_3	8934	9409	0.001	0.001	0.001	0.083	0.052	0.052	0.411	0.559	0.559	0.237	0.234	0.234	0.224	0.179	0.179	9080	9400	phrase_1	yes	no	no	no	no	left	middle	playground	m	dutch	L1-L1	antwerp2b	antwerp2a	2
antwerp2b_run2	sem_4	9409	10158	0	0.013	0.013	0.018	0.204	0.204	0.346	0.545	0.545	0.226	0.399	0.399	0.111	0.386	0.386	10120	9840	phrase_1	no	no	no	abstract	no	left	middle	playground	m	dutch	L1-L1	antwerp2b	antwerp2a	2
antwerp2b_run2	sem_5	10158	10829	0	0.002	0.002	0.008	0.1	0.1	0.356	0.555	0.555	0.224	0.411	0.411	0.04	0.21	0.21	10440	10760	phrase_1	no	no	yes	no	no	left	middle	playground	m	dutch	L1-L1	antwerp2b	antwerp2a	2
antwerp2b_run2	sem_6	10829	12500	0	0.009	0.009	0.028	0.238	0.238	0.36	0.554	0.554	0.221	0.405	0.405	0.043	0.329	0.329	10840	10840	phrase_1	yes	no	no	no	no	left	middle	playground	m	dutch	L1-L1	antwerp2b	antwerp2a	2
antwerp2b_run2	sem_7	12500	13500	0	0.004	0.004	0.014	0.185	0.185	0.342	0.556	0.556	0.224	0.268	0.268	0.032	0.281	0.281	12520	13000	phrase_1	yes	no	no	no	no	left	middle	playground	m	dutch	L1-L1	antwerp2b	antwerp2a	2
antwerp2b_run2	sem_8	13500	15461	0.044	0.032	0.044	0.607	0.402	0.607	0.916	0.707	0.916	0.259	0.217	0.259	0.794	0.493	0.794	15240	13720	phrase_1	no	yes	no	no	no	both	middle	playground	m	dutch	L1-L1	antwerp2b	antwerp2a	2
antwerp2b_run2	sem_9	15461	16224	0.001	0.003	0.003	0.062	0.119	0.119	0.918	0.694	0.918	0.225	0.138	0.225	0.158	0.22	0.22	16080	16080	phrase_1	yes	no	no	no	no	both	middle	playground	m	dutch	L1-L1	antwerp2b	antwerp2a	2
antwerp3a_run1	sem_1	21209	22205	0.452	0.008	0.452	1.141	0.245	1.141	1.407	0.429	1.407	0.328	0.09	0.328	2.403	0.441	2.403	22200	21240	phrase_1	no	yes	no	abstract	no	right	no	gym	m	dutch	L1-L1	antwerp3a	antwerp3b	1
antwerp3a_run1	sem_10	32950	33727	0.001	0.044	0.044	0.095	0.65	0.65	1.092	0.778	1.092	0.305	0.293	0.305	0.178	1.43	1.43	33400	33680	phrase_1	no	yes	no	abstract	no	both	last	gym	m	dutch	L1-L1	antwerp3a	antwerp3b	1
antwerp3a_run1	sem_2	22205	23663	0.001	0.182	0.182	0.131	1.122	1.122	1.402	1.11	1.402	0.341	0.175	0.341	0.212	1.82	1.82	22360	23000	phrase_1	no	yes	no	abstract	no	both	middle	gym	m	dutch	L1-L1	antwerp3a	antwerp3b	1
antwerp3a_run1	sem_3	23663	26061	0.079	0.096	0.096	0.688	0.761	0.761	1.342	0.908	1.342	0.333	0.161	0.333	0.963	0.847	0.963	23680	24280	phrase_1	no	yes	no	abstract	no	both	middle	gym	m	dutch	L1-L1	antwerp3a	antwerp3b	1
antwerp3a_run1	sem_4	26061	28477	0.047	0.001	0.047	0.824	0.06	0.824	1.282	0.342	1.282	0.32	0.035	0.32	1.07	0.153	1.07	27360	28320	phrase_1	no	yes	no	abstract	no	right	middle	gym	m	dutch	L1-L1	antwerp3a	antwerp3b	1
antwerp3a_run1	sem_5	28477	29530	0.05	0.087	0.087	0.543	0.622	0.622	1.085	0.472	1.085	0.374	0.281	0.374	0.769	0.785	0.785	29160	29040	phrase_1	no	yes	no	no	no	both	middle	gym	m	dutch	L1-L1	antwerp3a	antwerp3b	1
antwerp3a_run1	sem_6	29530	30592	0.015	0.012	0.015	0.298	0.165	0.298	1.059	0.165	1.059	0.351	0.168	0.351	0.477	0.648	0.477	30560	29560	phrase_1	no	yes	no	abstract	no	right	middle	gym	m	dutch	L1-L1	antwerp3a	antwerp3b	1
antwerp3a_run1	sem_7	30592	31432	0.013	0.231	0.231	0.236	1.215	1.215	1.233	0.935	1.233	0.352	0.339	0.352	0.434	2.543	2.543	30600	31360	phrase_1	no	yes	no	abstract	no	both	middle	gym	m	dutch	L1-L1	antwerp3a	antwerp3b	1
antwerp3a_run1	sem_8	31432	32205	0.01	0.013	0.013	0.244	0.39	0.39	1.256	1.093	1.256	0.329	0.177	0.329	0.522	1.655	1.655	31680	31440	phrase_1	no	yes	no	abstract	no	both	middle	gym	m	dutch	L1-L1	antwerp3a	antwerp3b	1
antwerp3a_run1	sem_9	32205	32950	0.001	0.015	0.015	0.099	0.286	0.286	1.089	0.833	1.089	0.264	0.202	0.264	0.279	0.626	0.626	32240	32240	phrase_1	yes	no	no	no	no	both	middle	gym	m	dutch	L1-L1	antwerp3a	antwerp3b	1
antwerp3a_run2	sem_1	1968	2864	0.181	0.002	0.181	0.876	0.099	0.876	1.265	0.354	1.265	0.22	0.157	0.22	2.003	0.18	2.003	2480	2400	phrase_1	no	yes	no	abstract	no	right	no	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_10	14392	15013	0.001	0	0.001	0.062	0	0.062	1.085	0.077	1.085	0.311	0.137	0.311	0.205	0	0.205	14400	14400	phrase_1	yes	no	no	no	no	right	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_11	15013	15582	0.001	0	0.001	0.104	0.003	0.104	1.163	0.079	1.163	0.287	0.139	0.287	0.301	0.194	0.301	15560	15560	phrase_1	no	yes	no	no	no	right	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_12	15582	16734	0.03	0.043	0.043	0.473	1.082	1.082	1.158	0.923	1.158	0.307	0.193	0.307	0.796	1.862	1.862	15760	16280	phrase_1	no	no	yes	no	no	both	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_13	16734	18078	0.001	0.028	0.028	0.108	0.553	0.553	0.738	0.664	0.738	0.273	0.176	0.273	0.14	0.707	0.707	17760	16760	phrase_1	no	no	yes	no	no	both	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_14	18078	18506	0	0	0	0.039	0.028	0.039	0.714	0.129	0.714	0.279	0.127	0.279	0.102	0.071	0.102	18320	18080	phrase_1	yes	no	no	no	no	right	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_15	18506	18987	0	0	0	0.07	0.009	0.07	0.769	0.105	0.769	0.274	0.136	0.274	0.294	0.06	0.294	18960	18640	phrase_1	yes	no	no	no	no	right	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_16	18987	20835	0.205	0.005	0.205	0.861	0.125	0.861	1.318	0.158	1.318	0.651	0.188	0.651	0.914	0.577	0.914	20560	20800	phrase_1	no	no	no	abstract	no	right	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_17	20835	22000	0.033	0.023	0.033	0.608	0.695	0.608	1.246	0.445	1.246	0.604	0.195	0.604	0.773	1.137	0.773	20840	21080	phrase_1	no	yes	no	abstract	no	right	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_18	22000	23709	0.007	0	0.007	0.254	0.033	0.254	1.177	0.052	1.177	0.534	0.143	0.534	0.318	0.07	0.318	23680	22440	phrase_1	yes	no	no	no	no	right	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_19	23709	25152	0.016	0	0.016	0.405	0.008	0.405	1.151	0.027	1.151	0.554	0.133	0.554	0.577	0.051	0.577	25080	23720	phrase_1	yes	no	no	no	no	right	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_2	2864	4091	0.009	0.004	0.009	0.35	0.109	0.35	1.484	0.287	1.484	0.231	0.165	0.231	0.577	0.193	0.577	3680	2880	phrase_1	no	yes	no	abstract	no	right	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_20	25152	27405	0.001	0.001	0.001	0.075	0.047	0.075	1.141	0.044	1.141	0.554	0.168	0.554	0.142	0.12	0.142	25520	27320	phrase_1	yes	no	no	no	no	right	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_21	27405	29562	0.042	0	0.042	0.57	0	0.57	1.238	0.044	1.238	0.522	0.168	0.522	0.546	0.002	0.546	27440	27440	phrase_1	no	yes	no	no	no	right	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_22	29562	31456	0.017	0	0.017	0.523	0.002	0.523	1.484	0.045	1.484	0.425	0.17	0.425	0.959	0.004	0.959	30920	31320	phrase_1	no	yes	no	abstract	no	right	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_23	31456	32578	0.002	0	0.002	0.154	0.004	0.154	1.447	0.045	1.447	0.397	0.17	0.397	0.25	0.078	0.25	31480	31480	phrase_1	yes	no	no	no	no	right	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_24	32578	34481	0.177	0.102	0.102	1.032	0.618	0.618	1.294	0.544	0.544	0.396	0.371	0.371	2.19	1.318	1.318	32600	34480	phrase_1	no	no	no	abstract	no	left	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_25	34481	37203	0.002	0.003	0.003	0.103	0.161	0.161	0.307	0.607	0.607	0.298	0.421	0.421	0.136	0.231	0.231	35720	35680	phrase_1	yes	no	no	no	no	left	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_26	37203	39458	0.005	0.096	0.096	0.235	0.529	0.529	0.44	0.586	0.586	0.266	0.419	0.419	0.462	0.542	0.542	39440	37240	phrase_1	no	no	yes	no	no	both	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_27	39458	40797	0.245	0.001	0.245	1.173	0.061	1.173	1.475	0.168	1.475	0.5	0.191	0.5	2.096	0.126	2.096	40760	39480	phrase_1	no	no	no	abstract	no	right	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_28	40797	42519	0.003	0	0.003	0.14	0.005	0.14	1.388	0.114	1.388	0.531	0.168	0.531	0.206	0.047	0.206	41240	40800	phrase_1	no	yes	no	no	no	right	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_29	42519	44937	0.005	0	0.005	0.214	0.03	0.214	1.294	0.112	1.294	0.53	0.164	0.53	0.163	0.054	0.163	42600	42520	phrase_1	yes	no	no	no	no	right	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_3	4091	4727	0.018	0	0.018	0.293	0	0.293	1.471	0.2	1.471	0.479	0.165	0.479	0.62	0.006	0.62	4720	4120	phrase_1	no	yes	no	no	no	right	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_30	44937	46506	0.033	0	0.033	0.423	0.006	0.423	1.167	0.101	1.167	0.533	0.139	0.533	0.845	0.022	0.845	44960	46480	phrase_1	no	yes	no	abstract	no	right	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_31	46506	48906	0.237	0.001	0.237	0.984	0.091	0.984	0.999	0.11	0.999	0.516	0.167	0.516	1.668	0.135	1.668	47920	48520	phrase_1	yes	no	no	no	no	right	last	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_4	4727	6023	0.055	0	0.055	0.555	0	0.555	1.556	0.2	1.556	0.503	0.165	0.503	0.736	0	0.736	4880	4760	phrase_1	no	yes	no	no	no	right	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_5	6023	8359	0.038	0	0.038	0.347	0.026	0.347	1.552	0.2	1.552	0.401	0.165	0.401	0.629	0.105	0.629	6080	6040	phrase_1	no	yes	no	abstract	no	right	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_6	8359	10281	0.048	0.475	0.475	1.087	1.319	1.319	1.394	1.223	1.223	0.244	0.311	0.311	2.006	1.958	1.958	8360	10120	phrase_1	no	no	no	abstract	no	left	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_7	10281	11823	0.195	0.181	0.195	1.008	1.031	1.008	1.233	1.19	1.233	0.426	0.285	0.426	1.129	1.227	1.129	11720	10320	phrase_1	no	yes	no	no	no	right	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_8	11823	13367	0.032	0.006	0.032	0.333	0.144	0.333	1.446	0.194	1.446	0.423	0.182	0.423	0.785	0.592	0.785	11840	11840	phrase_1	no	no	no	abstract	no	right	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3a_run2	sem_9	13367	14392	0.024	0	0.024	0.454	0.006	0.454	1.416	0.077	1.416	0.371	0.137	0.371	0.908	0.012	0.908	13800	14320	phrase_1	no	yes	no	abstract	no	right	middle	lake	m	dutch	L1-L1	antwerp3a	antwerp3b	2
antwerp3b_run1	sem_1	1382	2444	0.049	0.186	0.186	0.475	0.796	0.796	0.564	0.757	0.757	0.329	0.274	0.329	0.677	1.051	1.051	2440	2440	phrase_1	no	yes	no	no	no	both	no	forest	f	dutch	L1-L1	antwerp3b	antwerp3a	1
antwerp3b_run1	sem_10	19870	22137	0.001	0.007	0.007	0.1	0.264	0.264	0.811	0.825	0.825	0.237	0.217	0.237	0.111	0.315	0.315	19880	19880	phrase_3	no	no	yes	no	no	both	middle	forest	f	dutch	L1-L1	antwerp3b	antwerp3a	1
antwerp3b_run1	sem_11	22137	27556	0.082	0.001	0.082	0.883	0.071	0.883	1.231	0.803	1.231	0.275	0.161	0.275	0.38	0.083	0.38	24360	24440	phrase_3	no	no	no	abstract	no	right	middle	forest	f	dutch	L1-L1	antwerp3b	antwerp3a	1
antwerp3b_run1	sem_12	27556	30997	0.003	0	0.003	0.127	0.011	0.127	1.102	0.814	1.102	0.255	0.153	0.255	0.171	0.057	0.171	28840	30960	phrase_3	no	no	no	abstract	no	right	middle	forest	f	dutch	L1-L1	antwerp3b	antwerp3a	1
antwerp3b_run1	sem_13	30997	32296	0.18	0.104	0.18	0.769	0.545	0.769	1.073	0.856	1.073	0.538	0.449	0.538	0.883	0.637	0.883	32280	32280	phrase_3	no	yes	no	abstract	no	both	middle	forest	f	dutch	L1-L1	antwerp3b	antwerp3a	1
antwerp3b_run1	sem_14	32296	34357	0.057	0.131	0.131	0.915	1.035	1.035	0.76	0.835	0.835	0.605	0.475	0.605	0.715	0.854	0.854	32680	32720	phrase_3	no	yes	no	no	no	both	middle	forest	f	dutch	L1-L1	antwerp3b	antwerp3a	1
antwerp3b_run1	sem_15	34357	36481	0.029	0.045	0.045	0.354	0.433	0.433	0.722	0.84	0.84	0.345	0.291	0.345	0.315	0.522	0.522	34360	35640	phrase_3	yes	no	no	no	no	both	last	forest	f	dutch	L1-L1	antwerp3b	antwerp3a	1
antwerp3b_run1	sem_16	39149	42000	0.016	0.004	0.016	0.37	0.226	0.37	0.86	0.786	0.86	0.173	0.243	0.243	0.532	0.326	0.532	39640	39720	phrase_4	no	no	no	abstract	no	both	first	forest	f	dutch	L1-L1	antwerp3b	antwerp3a	1
antwerp3b_run1	sem_17	42000	43944	0.017	0.009	0.017	0.27	0.213	0.27	0.761	0.782	0.782	0.249	0.251	0.251	0.335	0.22	0.335	43400	43480	phrase_4	no	yes	no	no	no	both	middle	forest	f	dutch	L1-L1	antwerp3b	antwerp3a	1
antwerp3b_run1	sem_18	43944	44537	0	0.002	0	0.029	0.094	0.029	0.671	0.69	0.671	0.232	0.249	0.232	0.121	0.233	0.121	44520	43960	phrase_4	yes	no	no	no	no	right	middle	forest	f	dutch	L1-L1	antwerp3b	antwerp3a	1
antwerp3b_run1	sem_19	44537	45130	0.001	0.001	0.001	0.117	0.084	0.117	0.791	0.611	0.791	0.246	0.244	0.246	0.321	0.186	0.321	45080	44560	phrase_4	yes	no	no	no	no	right	middle	forest	f	dutch	L1-L1	antwerp3b	antwerp3a	1
antwerp3b_run1	sem_2	2444	4617	0.017	0.014	0.017	0.369	0.567	0.567	0.762	0.847	0.847	0.33	0.29	0.33	0.407	0.637	0.637	4600	3160	phrase_1	yes	no	no	no	no	both	middle	forest	f	dutch	L1-L1	antwerp3b	antwerp3a	1
antwerp3b_run1	sem_20	45130	53525	0.028	0.035	0.028	0.699	0.592	0.699	0.792	0.721	0.792	0.383	0.159	0.383	0.408	0.35	0.408	46320	45160	phrase_4	no	yes	no	no	no	right	middle	forest	f	dutch	L1-L1	antwerp3b	antwerp3a	1
antwerp3b_run1	sem_21	53525	55685	0.071	0.057	0.071	0.871	0.638	0.871	0.797	0.563	0.797	0.357	0.133	0.357	1.402	1.023	1.402	54520	54280	phrase_4	no	no	yes	no	no	both	last	forest	f	dutch	L1-L1	antwerp3b	antwerp3a	1
antwerp3b_run1	sem_3	4617	6685	0.029	0.018	0.029	0.593	0.529	0.593	0.917	0.806	0.917	0.316	0.355	0.355	0.669	0.432	0.669	4840	5360	phrase_1	no	yes	no	no	no	both	last	forest	f	dutch	L1-L1	antwerp3b	antwerp3a	1
antwerp3b_run1	sem_4	7500	8926	0	0.014	0.014	0.034	0.28	0.28	0.711	0.973	0.973	0.2	0.279	0.279	0.054	0.562	0.562	7520	8840	phrase_2	no	no	no	abstract	no	left	first	forest	f	dutch	L1-L1	antwerp3b	antwerp3a	1
antwerp3b_run1	sem_5	8926	10936	0.005	0.075	0.075	0.127	0.566	0.566	0.706	1.013	1.013	0.199	0.275	0.275	0.176	0.758	0.758	8960	8960	phrase_2	no	no	no	no	yes	left	last	forest	f	dutch	L1-L1	antwerp3b	antwerp3a	1
